Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
2376,0.20476190476190476,0.39145299145299145,0.2388888888888889,0.31521739130434784,0.4841897233201581,0.40476190476190477
2377,0.2777777777777778,0.3452991452991453,0.42407407407407405,0.25271739130434784,0.724308300395257,0.6055900621118012
2378,0.21587301587301588,0.19658119658119658,0.30925925925925923,0.27717391304347827,0.9950592885375494,0.9244306418219461
2379,0.19206349206349208,0.17435897435897435,0.34074074074074073,0.4945652173913043,0.8300395256916996,0.8788819875776398
2380,0.346031746031746,0.4170940170940171,0.3888888888888889,0.3335597826086957,0.9822134387351779,0.9265010351966874
2381,0.37142857142857144,0.5504273504273505,0.3537037037037037,0.37839673913043476,0.9752964426877471,0.989648033126294
2382,0.35555555555555557,0.5025641025641026,0.4962962962962963,0.36141304347826086,0.4199604743083004,0.7898550724637681
2383,0.1984126984126984,0.4341880341880342,0.5,0.4375,0.5108695652173914,0.7639751552795031
2384,0.2,0.37094017094017095,0.2833333333333333,0.45652173913043476,0.6521739130434783,0.39855072463768115
2385,0.12380952380952381,0.4478632478632479,0.1814814814814815,0.27853260869565216,0.7648221343873518,0.717391304347826
2386,0.11746031746031746,0.5965811965811966,0.16296296296296298,0.311820652173913,0.8863636363636364,0.7567287784679089
2387,0.15079365079365079,0.6666666666666666,0.35555555555555557,0.35054347826086957,0.9970355731225297,0.8633540372670807
2388,0.3873015873015873,0.48376068376068376,0.32037037037037036,0.33491847826086957,0.7964426877470355,0.9927536231884058
2389,0.24603174603174602,0.5743589743589743,0.3425925925925926,0.32133152173913043,0.6215415019762845,0.7184265010351967
2390,0.23015873015873015,0.3572649572649573,0.29074074074074074,0.47078804347826086,0.8972332015810277,0.8229813664596274
2391,0.4126984126984127,0.4512820512820513,0.12037037037037036,0.563858695652174,0.8913043478260869,0.9513457556935818
2392,0.2698412698412698,0.26495726495726496,0.12962962962962962,0.7058423913043478,0.9407114624505929,0.8861283643892339
2393,0.2857142857142857,0.20854700854700856,0.16111111111111112,0.532608695652174,0.6274703557312253,0.7898550724637681
2394,0.2746031746031746,0.31965811965811963,0.1111111111111111,0.4796195652173913,0.8972332015810277,0.8146997929606625
2395,0.25396825396825395,0.4735042735042735,0.11296296296296296,0.5366847826086957,0.9802371541501976,0.7215320910973085
2396,0.32222222222222224,0.558974358974359,0.13148148148148148,0.6114130434782609,0.6768774703557312,0.6946169772256728
2397,0.5666666666666667,0.3418803418803419,0.1,0.4592391304347826,0.708498023715415,0.7888198757763976
2398,0.5793650793650794,0.347008547008547,0.09444444444444444,0.5067934782608695,0.6907114624505929,0.7877846790890269
2399,0.2920634920634921,0.35213675213675216,0.1962962962962963,0.38247282608695654,0.6482213438735178,0.994824016563147
