Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
2376,0.1761904761904762,0.39145299145299145,0.2722222222222222,0.31521739130434784,0.39822134387351776,0.40476190476190477
2377,0.2492063492063492,0.3452991452991453,0.45740740740740743,0.25271739130434784,0.6383399209486166,0.6055900621118012
2378,0.21587301587301588,0.19658119658119658,0.3425925925925926,0.27717391304347827,0.9090909090909091,0.9244306418219461
2379,0.19206349206349208,0.17435897435897435,0.34074074074074073,0.4945652173913043,0.8300395256916996,0.8788819875776398
2380,0.346031746031746,0.4170940170940171,0.3888888888888889,0.39266304347826086,0.8586956521739131,0.9265010351966874
2381,0.37142857142857144,0.5504273504273505,0.3537037037037037,0.5224184782608695,0.8517786561264822,0.989648033126294
2382,0.35555555555555557,0.5025641025641026,0.4962962962962963,0.5054347826086957,0.4199604743083004,0.7898550724637681
2383,0.1984126984126984,0.4341880341880342,0.5,0.49660326086956524,0.5108695652173914,0.7639751552795031
2384,0.2,0.37094017094017095,0.2833333333333333,0.515625,0.6521739130434783,0.39855072463768115
2385,0.12380952380952381,0.4478632478632479,0.1814814814814815,0.27853260869565216,0.7648221343873518,0.6387163561076604
2386,0.11746031746031746,0.5965811965811966,0.3037037037037037,0.311820652173913,0.8863636363636364,0.6780538302277432
2387,0.15079365079365079,0.6666666666666666,0.4962962962962963,0.35054347826086957,0.9970355731225297,0.7846790890269151
2388,0.3873015873015873,0.48376068376068376,0.46111111111111114,0.33491847826086957,0.7964426877470355,0.9140786749482401
2389,0.24603174603174602,0.5743589743589743,0.48333333333333334,0.32133152173913043,0.6215415019762845,0.7184265010351967
2390,0.23015873015873015,0.3572649572649573,0.29074074074074074,0.47078804347826086,0.8972332015810277,0.8229813664596274
2391,0.4126984126984127,0.4512820512820513,0.3314814814814815,0.563858695652174,0.7786561264822134,0.9513457556935818
2392,0.2698412698412698,0.26495726495726496,0.5222222222222223,0.7058423913043478,0.8280632411067194,0.7846790890269151
2393,0.2857142857142857,0.20854700854700856,0.5537037037037037,0.532608695652174,0.5148221343873518,0.6884057971014492
2394,0.2746031746031746,0.31965811965811963,0.5037037037037037,0.4796195652173913,0.7845849802371542,0.7132505175983437
2395,0.25396825396825395,0.4735042735042735,0.5055555555555555,0.5366847826086957,0.8675889328063241,0.6200828157349897
2396,0.3126984126984127,0.558974358974359,0.5074074074074074,0.6114130434782609,0.6768774703557312,0.4906832298136646
2397,0.5571428571428572,0.3418803418803419,0.4759259259259259,0.4592391304347826,0.708498023715415,0.5848861283643892
2398,0.5698412698412698,0.347008547008547,0.28888888888888886,0.5067934782608695,0.6907114624505929,0.6853002070393375
2399,0.28253968253968254,0.35213675213675216,0.3907407407407407,0.38247282608695654,0.6482213438735178,0.8923395445134575
